id,address,categories,city,country,keys,latitude,longitude,menuPageURL,amountMax,amountMin,currency,dateSeen,description,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
AVwdjoO3IN2L1WUfw-jN,109 Main St,"American Restaurant,Pub,Bar,Pizza Place",Port Jefferson,US,us/prtjefferson/portjefferson/109mainst/-2016497685,40.9461912,-73.06889219,,19.95,19.95,USD,2016-12-30T06:09:59Z,,Vincenzo's Pizzeria,11777,USD,0,25,Prt Jefferson
AVwdjoO3IN2L1WUfw-jN,109 Main St,"American Restaurant,Pub,Bar,Pizza Place",Port Jefferson,US,us/prtjefferson/portjefferson/109mainst/-2016497685,40.9461912,-73.06889219,,22.95,22.95,USD,2016-12-30T06:09:59Z,,Vincenzo's Pizzeria,11777,USD,0,25,Prt Jefferson
AVwdjoO3IN2L1WUfw-jN,109 Main St,"American Restaurant,Pub,Bar,Pizza Place",Port Jefferson,US,us/prtjefferson/portjefferson/109mainst/-2016497685,40.9461912,-73.06889219,,18.95,18.95,USD,2016-12-30T06:09:59Z,,Vincenzo's Pizzeria,11777,USD,0,25,Prt Jefferson
AVwdjoO3IN2L1WUfw-jN,109 Main St,"American Restaurant,Pub,Bar,Pizza Place",Port Jefferson,US,us/prtjefferson/portjefferson/109mainst/-2016497685,40.9461912,-73.06889219,,19,19,USD,2016-12-30T06:09:59Z,,Vincenzo's Pizzeria,11777,USD,0,25,Prt Jefferson
AVwdjoO3IN2L1WUfw-jN,109 Main St,"American Restaurant,Pub,Bar,Pizza Place",Port Jefferson,US,us/prtjefferson/portjefferson/109mainst/-2016497685,40.9461912,-73.06889219,,16.95,16.95,USD,2016-12-30T06:09:59Z,,Vincenzo's Pizzeria,11777,USD,0,25,Prt Jefferson
AVwdJPRtkufWRAb52vmo,Fullerton College,"Snack Place, College Cafeteria, and Coffee Shop",Fullerton,US,us/ca/fullerton/fullertoncollege/1198477058,33.87584044,-117.918427,,3.49,3.49,USD,2016-08-04T16:14:41Z,Meat lovers pizza,Stinger's Cafe,92832,USD,0,25,CA
AVwdjQ-JkufWRAb56_-E,163 Old River Rd,Italian Restaurant,Edgewater,US,us/nj/edgewater/163oldriverrd/-1142252056,40.806462,-73.992604,,11.95,11.95,USD,"2016-04-23T14:23:11Z,2016-06-08T16:17:27Z",Balsamic roasted garlic cloves and romano cheese,Tomaso's,7020,USD,50,55,NJ
AVwdjQ-JkufWRAb56_-E,163 Old River Rd,Italian Restaurant,Edgewater,US,us/nj/edgewater/163oldriverrd/-1142252056,40.806462,-73.992604,,12.95,12.95,USD,"2016-04-23T14:23:11Z,2016-06-08T16:17:27Z",Up to four toppings,Tomaso's,7020,USD,50,55,NJ
AVwdjQ-JkufWRAb56_-E,163 Old River Rd,Italian Restaurant,Edgewater,US,us/nj/edgewater/163oldriverrd/-1142252056,40.806462,-73.992604,,9.95,9.95,USD,"2016-04-23T14:23:11Z,2016-06-08T16:17:27Z",,Tomaso's,7020,USD,50,55,NJ
AVwdjQ-JkufWRAb56_-E,163 Old River Rd,Italian Restaurant,Edgewater,US,us/nj/edgewater/163oldriverrd/-1142252056,40.806462,-73.992604,,9.95,9.95,USD,"2016-04-23T14:23:11Z,2016-06-08T16:17:27Z","Pepperoni, fresh mozzarella and tomato sauce",Tomaso's,7020,USD,50,55,NJ
AVwdjQ-JkufWRAb56_-E,163 Old River Rd,Italian Restaurant,Edgewater,US,us/nj/edgewater/163oldriverrd/-1142252056,40.806462,-73.992604,,11.95,11.95,USD,"2016-04-23T14:23:11Z,2016-06-08T16:17:27Z","Thin sliced imported ham, fresh mozzarella, sliced figs and tomato sauce",Tomaso's,7020,USD,50,55,NJ
AVwdjQ-JkufWRAb56_-E,163 Old River Rd,Italian Restaurant,Edgewater,US,us/nj/edgewater/163oldriverrd/-1142252056,40.806462,-73.992604,,11.94,11.94,USD,"2016-04-23T14:23:11Z,2016-06-08T16:17:27Z",,Tomaso's,7020,USD,50,55,NJ
AVwdjQ-JkufWRAb56_-E,163 Old River Rd,Italian Restaurant,Edgewater,US,us/nj/edgewater/163oldriverrd/-1142252056,40.806462,-73.992604,,9.95,9.95,USD,"2016-04-23T14:23:11Z,2016-06-08T16:17:27Z","Roasted garlic, sausage, fresh mozzarella, mushrooms, black olives and tomato",Tomaso's,7020,USD,50,55,NJ
AVwdJTFM_7pvs4fz2t32,2241 Westchester Ave,"Restaurants,Pizza Place,Food and Beverage,Pizza Place East Bronx",Bronx,US,us/ny/bronx/2241westchesterave/572757474,40.83455357,-73.85072663,,20.99,20.99,USD,2016-04-02T05:01:20Z,,Papa John's Pizza,10462,USD,0,25,NY
AVwdJTFM_7pvs4fz2t32,2241 Westchester Ave,"Restaurants,Pizza Place,Food and Beverage,Pizza Place East Bronx",Bronx,US,us/ny/bronx/2241westchesterave/572757474,40.83455357,-73.85072663,,12,12,USD,2016-04-02T05:01:20Z,"With up to 5 toppings, including specialties",Papa John's Pizza,10462,USD,0,25,NY
AVwdJTFM_7pvs4fz2t32,2241 Westchester Ave,"Restaurants,Pizza Place,Food and Beverage,Pizza Place East Bronx",Bronx,US,us/ny/bronx/2241westchesterave/572757474,40.83455357,-73.85072663,,21,21,USD,2016-04-02T05:01:20Z,Three medium three topping pizzas,Papa John's Pizza,10462,USD,0,25,NY
AVwdJ-TmIN2L1WUfsxnp,13238 N E 20th St,"Italian Restaurant,Furniture / Home Store and Design Studio Wilburton",Bellevue,US,us/wa/bellevue/13238ne20thst/192133974,47.628066,-122.157675,,16.89,16.89,USD,"2015-11-02T16:04:12Z,2016-03-28T05:45:37Z",,Briatore,98005,USD,25,40,WA
AVwdJ-TmIN2L1WUfsxnp,13238 N E 20th St,"Italian Restaurant,Furniture / Home Store and Design Studio Wilburton",Bellevue,US,us/wa/bellevue/13238ne20thst/192133974,47.628066,-122.157675,,6.94,6.94,USD,"2015-11-02T16:04:12Z,2016-03-28T05:45:37Z","French roll with tomato sauce, choice of pepperoni or meatballs, sauteed mushroom, onions and mozzarella cheese",Briatore,98005,USD,25,40,WA
AVwdjtpDIN2L1WUfw_cK,600 Floyd Ave,"Italian Restaurant, Pizza Place, and Wings Joint",Rome,US,us/camroden/rome/600floydave/1574904018,43.21458662,-75.44679613,,10.5,10.5,USD,2016-06-08T16:10:29Z,,Laroma Pizzeria & Resturant,13440,USD,25,40,Camroden
AVwdjtpDIN2L1WUfw_cK,600 Floyd Ave,"Italian Restaurant, Pizza Place, and Wings Joint",Rome,US,us/camroden/rome/600floydave/1574904018,43.21458662,-75.44679613,,9.5,9.5,USD,2016-06-08T16:10:29Z,,Laroma Pizzeria & Resturant,13440,USD,25,40,Camroden
AVwdjtpDIN2L1WUfw_cK,600 Floyd Ave,"Italian Restaurant, Pizza Place, and Wings Joint",Rome,US,us/camroden/rome/600floydave/1574904018,43.21458662,-75.44679613,,11.5,11.5,USD,2016-06-08T16:10:29Z,,Laroma Pizzeria & Resturant,13440,USD,25,40,Camroden
AVwdJWv3kufWRAb52w9g,6501 Washington Ave,"Bowling,Bars,Bowling Alley,Bowling Alley, Volleyball Court, and Pizza Place,Bowling Equipment & Accessories,Restaurants,Volleyball Court,Pizza Place,Sporting Goods",Racine,US,us/wi/racine/6501washingtonave/491420912,42.719143,-87.85964,,13.25,7.75,USD,"2016-04-23T14:44:20Z,2016-03-25T03:02:02Z",,Paradise Lanes,53406,,,,WI
AVwdkaz2_7pvs4fz7LWL,3063 Lincoln Hwy E,"Historical Places,Banquet Halls & Reception Facilities,Wedding Reception Locations & Services",Paradise,US,us/harristown/paradise/3063lincolnhwye/847628556,40.0111,-76.1355,,7.5,7.5,USD,2016-04-24T00:00:00Z,,Historic Revere Tavern,17562,USD,0,30,Harristown
AVwdkBdOIN2L1WUfxCwX,295 Mare Island Way,Doors,Vallejo,US,us/ca/vallejo/295mareislandway/547518778,38.1012,-122.2639,http://www.citysearch.com/profile/menu/42767960?singlePlatformId=the-front-room-at-the-wharf,14.25,14.25,USD,2015-10-23T02:54:04Z,,USA Doors Gates Svc,94590,USD,25,40,CA
AVwdkBdOIN2L1WUfxCwX,295 Mare Island Way,Doors,Vallejo,US,us/ca/vallejo/295mareislandway/547518778,38.1012,-122.2639,http://www.citysearch.com/profile/menu/42767960?singlePlatformId=the-front-room-at-the-wharf,9.85,9.85,USD,2015-10-23T02:54:04Z,,USA Doors Gates Svc,94590,USD,25,40,CA
AVwdKDAdkufWRAb524aI,4390 Summit Bridge Rd,"Sandwich Shops,Delicatessens,Restaurants,Sandwich Place",Middletown,US,us/de/middletown/4390summitbridgerd/609882047,39.515034,-75.7123,,7.5,7.5,USD,2016-04-05T04:08:39Z,"Thinly sliced steak, marinara sauce, mozzarella cheese",Harper's Sandwiches Such,19709,,,,DE
AVwdKDAdkufWRAb524aI,4390 Summit Bridge Rd,"Sandwich Shops,Delicatessens,Restaurants,Sandwich Place",Middletown,US,us/de/middletown/4390summitbridgerd/609882047,39.515034,-75.7123,,,,,2016-04-05T04:08:11Z,"Thinly sliced steak, marinara sauce, mozzarella cheese",Harper's Sandwiches Such,19709,,,,DE
AVwdkF7nByjofQCxqWdB,505 S Flower St,"Caf,Restaurant",Los Angeles,US,us/arcoplaza/losangeles/505sflowerst/-67616002,34.05098813,-118.256626,,6.5,6.5,USD,2016-06-08T16:29:55Z,"Any slice from above pizzas, fountain drink and choice of side salad or cup of soup",Mangia Mangia Café,90071,,,,Arco-plaza
AVwdKgQckufWRAb529RW,7860 Gate Parkway 101,Restaurant,Jacksonville,US,us/fl/jacksonville/7860gateparkway101/-312030798,30.235593,-81.517355,,,,,2016-08-16T00:00:00Z,,The Melting Pot - Jacksonville,32256,USD,31,50,FL
AVwdKgQckufWRAb529RW,7860 Gate Parkway 101,Restaurant,Jacksonville,US,us/fl/jacksonville/7860gateparkway101/-312030798,30.235593,-81.517355,,,,,2016-08-16T00:00:00Z,,The Melting Pot - Jacksonville,32256,USD,31,50,FL
AVwdKHgSByjofQCxmGAL,1202 Kingwood Dr,"Take Out Restaurants,Buffet Restaurants,healthcare provider,Restaurants,hearing instrument,Pizza",Kingwood,US,us/tx/kingwood/1202kingwooddr/-241952191,30.04884,-95.23827,http://www.yellowpages.com/kingwood-tx/mip/cicis-pizza-12792727/menu?lid=12792727,14.5,14.5,USD,2016-06-11T00:36:29Z,,Cici's Pizza,77339,,,,TX
AVwdKHgSByjofQCxmGAL,1202 Kingwood Dr,"Take Out Restaurants,Buffet Restaurants,healthcare provider,Restaurants,hearing instrument,Pizza",Kingwood,US,us/tx/kingwood/1202kingwooddr/-241952191,30.04884,-95.23827,http://www.yellowpages.com/kingwood-tx/mip/cicis-pizza-12792727/menu?lid=12792727,4.99,1.75,USD,2016-06-11T00:36:29Z,Pepperoni and cheese in a roll served great white style,Cici's Pizza,77339,,,,TX
AVwdkiazkufWRAb57MdY,1 Dodgingtown Rd,"Pizza,Italian Restaurants,Caterers,Restaurants,Pizza Place",Newtown,US,us/ct/newtown/1dodgingtownrd/-1518221615,41.37498,-73.3445,,12,7,USD,"2016-05-10T13:15:17Z,2016-04-02T23:30:21Z",,George's Pizza Restaurant,6470,,,,CT
AVwdkiazkufWRAb57MdY,1 Dodgingtown Rd,"Pizza,Italian Restaurants,Caterers,Restaurants,Pizza Place",Newtown,US,us/ct/newtown/1dodgingtownrd/-1518221615,41.37498,-73.3445,,16.95,9.95,USD,"2016-05-10T13:15:17Z,2016-04-02T23:30:21Z",,George's Pizza Restaurant,6470,,,,CT
AVwdKiet_7pvs4fz27Tp,219 S Sandusky Ave,Pizza Place,Bucyrus,US,us/oh/bucyrus/219ssanduskyave/1105785885,40.807389,-82.975592,,17.4,17.4,USD,2016-07-01T15:02:22Z,"Beef, pepperoni, italian sausage, and canadian bacon.",Mamas Pizza,44820,,,,OH
AVwdKiet_7pvs4fz27Tp,219 S Sandusky Ave,Pizza Place,Bucyrus,US,us/oh/bucyrus/219ssanduskyave/1105785885,40.807389,-82.975592,,20.4,20.4,USD,2016-07-01T15:02:22Z,"Ketchup and mustard, ground beef, pickles, onions. topped with cheddar cheese and bacon",Mamas Pizza,44820,,,,OH
AVwdKiet_7pvs4fz27Tp,219 S Sandusky Ave,Pizza Place,Bucyrus,US,us/oh/bucyrus/219ssanduskyave/1105785885,40.807389,-82.975592,,14.2,14.2,USD,2016-07-01T15:02:22Z,"A delicious barbeque sauce topped with seasoned chicken, red onion, and cheddar cheese.",Mamas Pizza,44820,,,,OH
AVwdKiet_7pvs4fz27Tp,219 S Sandusky Ave,Pizza Place,Bucyrus,US,us/oh/bucyrus/219ssanduskyave/1105785885,40.807389,-82.975592,,16.7,16.7,USD,2016-07-01T15:02:22Z,"Alfredo sauce, mozzarella and cheddar cheeses, topped with perfectly seasoned buffalo chicken",Mamas Pizza,44820,,,,OH
AVwdKiet_7pvs4fz27Tp,219 S Sandusky Ave,Pizza Place,Bucyrus,US,us/oh/bucyrus/219ssanduskyave/1105785885,40.807389,-82.975592,,20.4,20.4,USD,2016-07-01T15:02:22Z,,Mamas Pizza,44820,,,,OH
AVwdKiet_7pvs4fz27Tp,219 S Sandusky Ave,Pizza Place,Bucyrus,US,us/oh/bucyrus/219ssanduskyave/1105785885,40.807389,-82.975592,,16.7,16.7,USD,2016-07-01T15:02:22Z,"Canadian bacon, pineapple, and mozzarella",Mamas Pizza,44820,,,,OH
AVwdKiet_7pvs4fz27Tp,219 S Sandusky Ave,Pizza Place,Bucyrus,US,us/oh/bucyrus/219ssanduskyave/1105785885,40.807389,-82.975592,,16.7,16.7,USD,2016-07-01T15:02:22Z,,Mamas Pizza,44820,,,,OH
AVwdKiet_7pvs4fz27Tp,219 S Sandusky Ave,Pizza Place,Bucyrus,US,us/oh/bucyrus/219ssanduskyave/1105785885,40.807389,-82.975592,,13.95,13.95,USD,2016-07-01T15:02:22Z,"Taco sauce, seasoned beef, topped with onion, black olives, tomatoes, and cheddar cheese. lettuce served on the side. served with taco sauce.",Mamas Pizza,44820,,,,OH
AVwdKiet_7pvs4fz27Tp,219 S Sandusky Ave,Pizza Place,Bucyrus,US,us/oh/bucyrus/219ssanduskyave/1105785885,40.807389,-82.975592,,18.55,18.55,USD,2016-07-01T15:02:22Z,"Mushrooms, onions, black olives, green peppers, tomatoes, and mozzarella cheese (no substitutions please.)",Mamas Pizza,44820,,,,OH
AVwdKiet_7pvs4fz27Tp,219 S Sandusky Ave,Pizza Place,Bucyrus,US,us/oh/bucyrus/219ssanduskyave/1105785885,40.807389,-82.975592,,20.4,20.4,USD,2016-07-01T15:02:22Z,,Mamas Pizza,44820,,,,OH
AVwdKjYK_7pvs4fz27di,23657 Lorain Rd,Restaurant,N Olmsted,US,us/oh/nolmsted/23657lorainrd/-500261185,41.432343,-81.88388,,15.99,15.99,USD,2016-05-24T05:54:57Z,,Marco's Pizza,44070-2222,,,,OH
AVwdKjYK_7pvs4fz27di,23657 Lorain Rd,Restaurant,N Olmsted,US,us/oh/nolmsted/23657lorainrd/-500261185,41.432343,-81.88388,,12.99,12.99,USD,2016-05-24T05:54:57Z,,Marco's Pizza,44070-2222,,,,OH
AVwdKjYK_7pvs4fz27di,23657 Lorain Rd,Restaurant,N Olmsted,US,us/oh/nolmsted/23657lorainrd/-500261185,41.432343,-81.88388,,12.99,12.99,USD,2016-05-24T05:54:57Z,Deep pan pizza with our italian freshness,Marco's Pizza,44070-2222,,,,OH
AVwdKjYK_7pvs4fz27di,23657 Lorain Rd,Restaurant,N Olmsted,US,us/oh/nolmsted/23657lorainrd/-500261185,41.432343,-81.88388,,5.99,5.99,USD,2016-05-24T05:54:57Z,"Pepperoni, cheese and sauce",Marco's Pizza,44070-2222,,,,OH
AVwdKjYK_7pvs4fz27di,23657 Lorain Rd,Restaurant,N Olmsted,US,us/oh/nolmsted/23657lorainrd/-500261185,41.432343,-81.88388,,0.59,0.59,USD,2016-05-24T05:54:57Z,,Marco's Pizza,44070-2222,,,,OH
AVwdkjzM_7pvs4fz7Mqn,2233 B 180a Kalakaua Ave,Restaurant,Honolulu,US,us/hono/honolulu/2233b180akalakauaave/-1418917530,21.279272,-157.829139,,,,,2016-04-24T00:00:00Z,,Il Lupino,96815,USD,31,50,Hono
AVwdkjzM_7pvs4fz7Mqn,2233 B 180a Kalakaua Ave,Restaurant,Honolulu,US,us/hono/honolulu/2233b180akalakauaave/-1418917530,21.279272,-157.829139,,8,8,USD,2016-08-22T00:00:00Z,Mozzarella and pomodoro sauce,Il Lupino,96815,USD,31,50,Hono
AVwdkjzM_7pvs4fz7Mqn,2233 B 180a Kalakaua Ave,Restaurant,Honolulu,US,us/hono/honolulu/2233b180akalakauaave/-1418917530,21.279272,-157.829139,,,,,2016-08-22T00:00:00Z,"Tomato basil sauce, mozzarella cheese, reggiano",Il Lupino,96815,USD,31,50,Hono
AVwdkjzM_7pvs4fz7Mqn,2233 B 180a Kalakaua Ave,Restaurant,Honolulu,US,us/hono/honolulu/2233b180akalakauaave/-1418917530,21.279272,-157.829139,,,,,2016-08-22T00:00:00Z,"Kamuela tomatoes, extra virgin olive oil, mozzarella, arugula, prosciutto di parma, truffle oil",Il Lupino,96815,USD,31,50,Hono
AVwdkjzM_7pvs4fz7Mqn,2233 B 180a Kalakaua Ave,Restaurant,Honolulu,US,us/hono/honolulu/2233b180akalakauaave/-1418917530,21.279272,-157.829139,,,,,2016-08-22T00:00:00Z,"garlic olive oil, marscapone, reggiano, gorgonzola dolce, mozzarella",Il Lupino,96815,USD,31,50,Hono
AVwdkLu4_7pvs4fz7JP1,254 Thames St,"Seafood Restaurant,Speakeasy,Seafood Restaurant and Speakeasy",Newport,US,us/ri/newport/254thamesst/-2106913409,41.48658,-71.31494,,14,14,USD,"2016-05-10T01:06:01Z,2016-06-08T16:11:17Z","With truffle cream, native lobster and portobello mushroom",Speakeasy Bar & Grill,2840,USD,50,55,RI
AVwdKoZh_7pvs4fz28SA,80 W Broadway Ave,Gift Shop,Jackson,US,us/jacksonhole/jackson/80wbroadwayave/243904265,43.47941394,-110.7637237,,,,,2016-08-03T22:14:10Z,,Mangy Moose Emporium,83001,,,,Jackson Hole
AVwdKrFL_7pvs4fz28uS,4550 Balfour Rd,"Restaurant,Pizza Place",Brentwood,US,us/ca/brentwood/4550balfourrd/1764924536,37.925106,-121.694046,,11.59,11.59,USD,2016-04-17T11:08:18Z,,Rico's Italian Pizza,94513,,,,CA
AVwdKrfUIN2L1WUfs5d-,506 Boston Tpke,"Restaurant,Restaurants,Pizza Place,Italian Restaurants,Pizza",Shrewsbury,US,us/ma/shrewsbury/506bostontpke/-1824482968,42.276581,-71.718595,,12.25,8.25,USD,2016-04-03T02:14:00Z,,Pepperoni Express,1545,,,,MA
AVwdKrfUIN2L1WUfs5d-,506 Boston Tpke,"Restaurant,Restaurants,Pizza Place,Italian Restaurants,Pizza",Shrewsbury,US,us/ma/shrewsbury/506bostontpke/-1824482968,42.276581,-71.718595,,3.5,3.5,USD,2016-04-03T02:14:00Z,Cheese or Pepperoni,Pepperoni Express,1545,,,,MA
AVwdKTHtIN2L1WUfs1Sl,10824 Fairfax Blvd,Restaurant,Fairfax,US,us/va/fairfax/10824fairfaxblvd/-181069757,38.854845,-77.317703,,11.99,11.99,USD,2016-08-06T00:00:00Z,"tomato sauce, mozzarella cheese and mushrooms",Dolce Vita,22030,USD,0,30,VA
AVwdKv9tByjofQCxmNDL,10835 Venice Blvd,"Latin American Restaurant,Bar,Pizza Place,Restaurants",Los Angeles,US,us/ca/losangeles/10835veniceblvd/1528564017,34.017106,-118.410224,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5Qb_qzmfqyOyEYU6EWlgQncOzY4rjCW_IUiSW_2OIAuY4VKORe2R8ws1urZEsizjm_zhaRFfXRyRMTGdgWYTyZAo0r-n1dybO2mhdl4Zg1ZPjILp3C80w5EBbbEb_We_FRfWCPg1xjKfLuKoAOZX_5LwCwTJxIZyUSf_JuvdRcGkoI53MOIb-eZV_afiyklhoihTR6IKebWKOr0xu13Mc0taTiVAohHbxcfBG6WuqqAsw3k_NjEGlVFkyEwILvhrx0jYJBUP2W-JNk8rQdZvyu7W61WVXB1-tJBEmtJeyF-UEASYw9CEICaSemPm-bb8zv72UGmbGOJTixShSH6tOs5CeeTd1XJja1HsLuG4Vh3pUKLfmvs0-8VBFlQ5Y-pulaaeU03TNUBCEk6aax-mG8hXHhw8PYt-Ox73GuLJPelo0aZkIoHs1yyk&placement=listing_profile&cs_user=unknown&cs_session=adb5edf5635f7eb05be512075705507495473542,11,11,USD,"2015-10-23T03:34:35Z,2016-03-24T10:16:18Z","Blend of grilled vegetables, oregano, Roma tomato, zucchini, pepper, asparagus, and onions",Bamboo Restaurant,90034,USD,25,40,CA
AVwdKv9tByjofQCxmNDL,10835 Venice Blvd,"Latin American Restaurant,Bar,Pizza Place,Restaurants",Los Angeles,US,us/ca/losangeles/10835veniceblvd/1528564017,34.017106,-118.410224,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5Qb_qzmfqyOyEYU6EWlgQncOzY4rjCW_IUiSW_2OIAuY4VKORe2R8ws1urZEsizjm_zhaRFfXRyRMTGdgWYTyZAo0r-n1dybO2mhdl4Zg1ZPjILp3C80w5EBbbEb_We_FRfWCPg1xjKfLuKoAOZX_5LwCwTJxIZyUSf_JuvdRcGkoI53MOIb-eZV_afiyklhoihTR6IKebWKOr0xu13Mc0taTiVAohHbxcfBG6WuqqAsw3k_NjEGlVFkyEwILvhrx0jYJBUP2W-JNk8rQdZvyu7W61WVXB1-tJBEmtJeyF-UEASYw9CEICaSemPm-bb8zv72UGmbGOJTixShSH6tOs5CeeTd1XJja1HsLuG4Vh3pUKLfmvs0-8VBFlQ5Y-pulaaeU03TNUBCEk6aax-mG8hXHhw8PYt-Ox73GuLJPelo0aZkIoHs1yyk&placement=listing_profile&cs_user=unknown&cs_session=adb5edf5635f7eb05be512075705507495473542,13,13,USD,"2015-10-23T03:34:35Z,2016-03-24T10:16:18Z","Cajun shrimp with tomato sauce, parmesan cheese and fresh oregano",Bamboo Restaurant,90034,USD,25,40,CA
AVwdKv9tByjofQCxmNDL,10835 Venice Blvd,"Latin American Restaurant,Bar,Pizza Place,Restaurants",Los Angeles,US,us/ca/losangeles/10835veniceblvd/1528564017,34.017106,-118.410224,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5Qb_qzmfqyOyEYU6EWlgQncOzY4rjCW_IUiSW_2OIAuY4VKORe2R8ws1urZEsizjm_zhaRFfXRyRMTGdgWYTyZAo0r-n1dybO2mhdl4Zg1ZPjILp3C80w5EBbbEb_We_FRfWCPg1xjKfLuKoAOZX_5LwCwTJxIZyUSf_JuvdRcGkoI53MOIb-eZV_afiyklhoihTR6IKebWKOr0xu13Mc0taTiVAohHbxcfBG6WuqqAsw3k_NjEGlVFkyEwILvhrx0jYJBUP2W-JNk8rQdZvyu7W61WVXB1-tJBEmtJeyF-UEASYw9CEICaSemPm-bb8zv72UGmbGOJTixShSH6tOs5CeeTd1XJja1HsLuG4Vh3pUKLfmvs0-8VBFlQ5Y-pulaaeU03TNUBCEk6aax-mG8hXHhw8PYt-Ox73GuLJPelo0aZkIoHs1yyk&placement=listing_profile&cs_user=unknown&cs_session=adb5edf5635f7eb05be512075705507495473542,11,11,USD,"2015-10-23T03:34:35Z,2016-03-24T10:16:18Z","Grilled marinated breast of chicken, covered with fresh mozzarella",Bamboo Restaurant,90034,USD,25,40,CA
AVwdKv9tByjofQCxmNDL,10835 Venice Blvd,"Latin American Restaurant,Bar,Pizza Place,Restaurants",Los Angeles,US,us/ca/losangeles/10835veniceblvd/1528564017,34.017106,-118.410224,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5Qb_qzmfqyOyEYU6EWlgQncOzY4rjCW_IUiSW_2OIAuY4VKORe2R8ws1urZEsizjm_zhaRFfXRyRMTGdgWYTyZAo0r-n1dybO2mhdl4Zg1ZPjILp3C80w5EBbbEb_We_FRfWCPg1xjKfLuKoAOZX_5LwCwTJxIZyUSf_JuvdRcGkoI53MOIb-eZV_afiyklhoihTR6IKebWKOr0xu13Mc0taTiVAohHbxcfBG6WuqqAsw3k_NjEGlVFkyEwILvhrx0jYJBUP2W-JNk8rQdZvyu7W61WVXB1-tJBEmtJeyF-UEASYw9CEICaSemPm-bb8zv72UGmbGOJTixShSH6tOs5CeeTd1XJja1HsLuG4Vh3pUKLfmvs0-8VBFlQ5Y-pulaaeU03TNUBCEk6aax-mG8hXHhw8PYt-Ox73GuLJPelo0aZkIoHs1yyk&placement=listing_profile&cs_user=unknown&cs_session=adb5edf5635f7eb05be512075705507495473542,9,9,USD,"2015-10-23T03:34:35Z,2016-03-24T10:16:18Z",Special homemade sauce finished with freshly sliced tomatoes and basil,Bamboo Restaurant,90034,USD,25,40,CA
AVwdKv9tByjofQCxmNDL,10835 Venice Blvd,"Latin American Restaurant,Bar,Pizza Place,Restaurants",Los Angeles,US,us/ca/losangeles/10835veniceblvd/1528564017,34.017106,-118.410224,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5Qb_qzmfqyOyEYU6EWlgQncOzY4rjCW_IUiSW_2OIAuY4VKORe2R8ws1urZEsizjm_zhaRFfXRyRMTGdgWYTyZAo0r-n1dybO2mhdl4Zg1ZPjILp3C80w5EBbbEb_We_FRfWCPg1xjKfLuKoAOZX_5LwCwTJxIZyUSf_JuvdRcGkoI53MOIb-eZV_afiyklhoihTR6IKebWKOr0xu13Mc0taTiVAohHbxcfBG6WuqqAsw3k_NjEGlVFkyEwILvhrx0jYJBUP2W-JNk8rQdZvyu7W61WVXB1-tJBEmtJeyF-UEASYw9CEICaSemPm-bb8zv72UGmbGOJTixShSH6tOs5CeeTd1XJja1HsLuG4Vh3pUKLfmvs0-8VBFlQ5Y-pulaaeU03TNUBCEk6aax-mG8hXHhw8PYt-Ox73GuLJPelo0aZkIoHs1yyk&placement=listing_profile&cs_user=unknown&cs_session=adb5edf5635f7eb05be512075705507495473542,13,13,USD,"2015-10-23T03:34:35Z,2016-03-24T10:16:18Z","Wild and domesticated mushroom added to a blend of fresh mozzarella, oregano, red onion, and Caribbean spices",Bamboo Restaurant,90034,USD,25,40,CA
